PSRJ,GL,P1,RAJ_ERR,ELONG,DECJ,BSURF,PMDEC_ERR,PMELONG,DM,PML,P0_ERR,PMELAT_ERR,P1_ERR,PX,AGE,PMELAT,DECJD,POSEPOCH,DECJ_ERR,PX_ERR,RAJD_ERR,PMDEC,GB,DIST,PMELONG_ERR,PMRA_ERR,PMB,ELONG_ERR,PMRA,BNAME,RAJD,P0,ELAT,DM_ERR,DECJD_ERR,EDOT,ELAT_ERR,RAJ
J1056-5709,287.83535151026626,5.759292760732411e-16,0.12,200.83697831667175,-57:09:34.5,631443080698.9817,,,436.5,,7.313387632676077e-11,,1.3712601811267646e-17,,18599282.332336813,,-57.15958333333333,51216.0,1.2,,0.0005,,2.3113415733328178,3.062,,,,,,,164.18245833333333,0.6760818937394011,-56.06305223164169,1.8,0.0003333333333333333,7.357511958553347e+31,,10:56:43.79
J1056-6258,290.29168461751465,3.575009312241786e-15,0.01608,208.8005539722204,-62:58:47.48341,1243588746839.9517,,,320.685146316898,,3.5692984347461927e-13,,5.353947652119289e-19,,1872256.2661964535,,-62.97985650277778,59400.0,0.1008,,6.699999999999999e-05,,-2.965768755511969,2.4,,,,,,B1054-62,164.1065256670833,0.42245108798215875,-60.09162046845649,,2.8e-05,1.8720076334230839e+33,,10:56:25.5661601
J1056-7117,293.9326798176794,6.299011836571966e-20,0.004,223.87497383168045,-71:17:53.394,1302698606.471289,,,92.904,,6.921991029199962e-13,,6.2297919262799656e-21,,6617731290.308292,,-71.298165,57436.5,0.014,,1.6666666666666664e-05,,-10.458368081007853,1.689,,,,,,,164.19158333333334,0.026309676982433597,-64.66012848679917,0.005,3.888888888888889e-06,1.3654808473685119e+32,,10:56:45.980
J1057-4754,284.00690144925346,2.248e-16,0.007,191.4327442947085,-47:54:57.60,380306451923.25275,,,60.0,,7e-12,,2e-19,,44283389.35415121,,-47.916,53000.0,0.09,,2.9166666666666663e-05,,10.73949503693005,0.639,,,,,,,164.4714083333333,0.628305878552,-48.789537909271694,8.0,2.4999999999999998e-05,3.5780192632182697e+31,,10:57:53.138
J1057-5226,285.9843331177572,5.830044900929689e-15,0.00696,195.77333094734135,-52:26:56.54869,1084791872186.2327,5.0,34.566253659916455,29.69,39.28198842864472,4.662547014063927e-13,,5.82818376758056e-20,,535691.958032314,24.045251255046438,-52.44904130277777,59400.0,0.0648,,2.8999999999999993e-05,-3.0,6.649315341279785,0.093,,5.0,15.163290707884693,,42.0,B1055-52,164.49592178791664,0.19711559666990514,-52.39103263675594,,1.8e-05,3.0051674027483307e+34,,10:57:59.0212291
J1057-5851,,1.0058127199138201e-13,0.2,203.05568288955425,-58:51:07,7993411940226.733,,,,,1.1545583163349763e-10,,3.8485277212986864e-18,,97722.87226390792,,-58.85194444444445,55716.0,2.0,,0.0008333333333333333,,,,,,,,,,164.2895833333333,0.6203650313417567,-57.23783931363484,,0.0005555555555555556,1.6631634472663949e+34,,10:57:09.5
J1057-7914,297.5707274305192,1.329670404504215e-15,0.0432,242.44856053370316,-79:14:23.57115,1354474696592.9792,,,51.594999200009326,,5.446492645429608e-12,,5.446492645429609e-19,,16055353.355701694,,-79.239880875,59400.0,0.1116,,0.00017999999999999998,,-17.574045890715325,1.453,,,,,,B1056-78,164.36335260624998,1.3474040034364363,-67.12678755320974,,3.1e-05,2.1459037511903457e+31,,10:57:27.2046255
J1058-5957,289.24063132867497,6.507049356748316e-16,0.00456,204.76639118645195,-59:57:36.59771,640807814423.6837,,,333.99999482126395,,6.836213013340669e-13,,5.696844177783893e-20,,15005603.859890798,,-59.960166030555555,59400.0,0.03492,,1.8999999999999998e-05,,-0.12319459064537709,2.588,,,,,,,164.64257723958332,0.6162707293489278,-57.88476879761451,,9.7e-06,1.0975623863481712e+32,,10:58:34.2185375
J1059+6459,140.2510339144537,5.735646057121775e-15,0.020708402377631843,131.4687,+64:59:31.903191,4618111578013.272,,,19.3,,1.31853932347627e-09,,5.2741572939050966e-17,,10030676.797093378,,64.99219533083425,56500.0,2.657045621965472,,8.628500990679936e-05,,48.197512502855496,1.944,,,,0.0007,,,164.8645957082545,3.6311696785970633,51.9583,0.9,0.0007380682283237422,4.729360833540138e+30,0.0006,10:59:27.50296998
J1059-5742,288.3447963907813,4.3059676637805745e-15,0.00576,201.91021190835588,-57:42:14.45206,2285836386776.464,,,108.55808722730038,,2.6680423951001797e-12,,1.6850794074317037e-19,,4360284.587565438,,-57.704014461111115,59400.0,0.0468,,2.4e-05,,1.9483486171158941,1.643,,,,,,B1056-57,164.75364835083332,1.185003307812434,-56.24650928271354,,1.3000000000000001e-05,1.0215786615299054e+32,,10:59:00.8756042
J1101-6101,290.04012642849136,8.5581537380238e-15,0.09,206.74470083583924,-61:01:39.6,741856844206.4288,,,,,5.521389508402452e-09,,5.127004543538648e-16,,116264.23233227016,,-61.02766666666667,56494.0,0.7,,0.0003749999999999999,,-0.9316496915187576,7.0,,,,,,,165.43733333333333,0.06280007682207797,-58.33253270637532,,0.00019444444444444443,1.3641411051799564e+36,,11:01:44.96
J1101-6424,291.41700153503297,1.8e-21,0.0005,211.77519692,-64:24:39.332,97043350.1955031,,-1.0,207.3633,-1.1179562276647483,2e-15,0.3,2e-22,,44973080126.84214,-0.5,-64.41092555555556,59142.0,0.002,,2.083333333333333e-06,0.471875975033071,-4.022746297702153,2.175,0.2,,0.013186092127867312,9e-08,-1.0135743999266102,,165.40496791666666,0.005109272904279,-60.54978942,0.0005,5.555555555555555e-07,5.327886203523484e+32,5e-08,11:01:37.1923
J1102+02,252.06305930066156,,,165.87617946969783,+02:00:00,,,,27.3,,,,,,,,2.0,,,,,,53.694036911921714,25.0,,,,,,,165.49999999999997,0.00405,-3.8712678381962307,,,,,11:02
J1103-5403,287.42063306267664,3.683353226393779e-21,0.003,198.52939001,-54:03:43.245,113121462.25881,,-6.2,103.9114,-7.0093719476299166,3.4531436497441676e-14,0.4,9.208383065984447e-22,,14593832712.24681,-3.8,-54.062012499999994,59149.0,0.016,,1.2499999999999999e-05,1.0726866807198032,5.528613012802796,1.683,0.4,,-1.936157250787943,1.6e-07,-7.192311400725521,,165.888725,0.003392709659325501,-53.10724535,0.0003,4.444444444444444e-06,3.7235999840628686e+33,1.1e-07,11:03:33.294
J1103-6025,289.99390471427137,9.904e-16,0.02,206.1988087949452,-60:25:36.39,634197307251.939,,,275.9,,5e-12,,1.9e-18,,6344444.530447654,,-60.426775,51489.0,0.09,,8.333333333333333e-05,,-0.29444665663077796,2.379,,,,,,,165.88116666666664,0.396586748928,-57.76269881656953,0.3,2.4999999999999998e-05,6.268386563784023e+32,,11:03:31.48
J1104-6103,290.330526006283,1.9667e-15,0.011,207.1747090528135,-61:03:03.88,752140553018.1437,,,78.506,,1.8e-12,,2e-19,,2263017.2020660974,,-61.05107777777778,49177.0,0.08,,4.583333333333332e-05,,-0.8284360627743916,1.327,,,,,,,166.07192499999996,0.2809053015394,-58.123484313495716,0.015,2.2222222222222223e-05,3.5028218272719615e+33,,11:04:17.262
J1105+02,252.59188212299438,1.434969133416689e-15,0.2,166.505610115125,+02:28:50,3067360967036.939,,,16.5,,3.6899206287857718e-09,,,,70698587.23187351,,2.4805555555555556,59216.0,,,0.0008333333333333333,,54.65018030202632,1.58,,,,,,,166.38333333333333,6.40305537205635,-3.0868592903367404,0.4,,2.157945755369535e+29,,11:05:32.0
J1105+37,180.94314349804273,,,151.59442874701085,37:41,,,,36.0,,0.003,,,,,,37.68333333333333,,15.0,,,,65.29557649578217,25.0,,,,,,,166.25,0.875,29.079990390056707,3.0,0.25,,,11:05:00
J1105-4353,283.48563648555745,2.5e-15,0.11,189.70086675731562,-43:53:05,948075084931.99,,,45.0,,7e-11,,4e-17,,2225212.7029938907,,-43.88472222222222,55976.0,3.0,,0.00045833333333333327,,14.94728235188997,0.127,,,,,,,166.3535,0.35111186198,-44.720336515257266,,0.0008333333333333333,2.280149062862795e+33,,11:05:24.84
J1105-6037,,2.183719526571295e-14,0.04,206.6986628504048,-60:37:16.3,2087838768631.3782,,,,,3.0400742388084483e-12,,7.600185597326314e-20,,141438.05675212728,,-60.62119444444445,55716.0,0.3,,0.00016666666666666666,,,,,,,,,,166.252,0.19493826711322126,-57.76478534884125,,8.333333333333333e-05,1.1637649977030984e+35,,11:05:00.48
J1105-6107,290.489639755155,1.5854408711119065e-14,0.24,207.46406181454873,-61:07:50.13210,1012975822721.008,,,271.3628044562475,,1.1984434931239609e-12,,3.9948116437510605e-19,,63163.20244186908,,-61.13059225,59400.0,1.8,,0.001,,-0.8458978707911367,2.36,,,,,,,166.35925878708332,0.06320452233619471,-58.07619199683373,,0.0005,2.47893606463614e+36,,11:05:26.2221089
J1106-6438,291.9923595450684,2.3269572797844595e-15,0.14,212.81292574467474,-64:39:00.0,2544858546693.9873,,,203.0,,2.954866387027885e-10,,6.648449370812741e-17,,18506170.337153204,,-64.65,51875.0,0.6,,0.0005833333333333333,,-4.031276583106005,2.153,,,,,,,166.61849999999995,2.7179341359881612,-60.29078645058961,3.0,0.00016666666666666666,4.575424172613856e+30,,11:06:28.44
J1107-5907,289.9440207835818,9.009103777467467e-18,0.04,205.14496298382403,-59:07:18.7,48289909601.43433,,,40.75,,5.111548242534732e-12,,9.584152954752623e-19,,444544955.1564115,,-59.12186111111111,53089.0,0.3,,0.00016666666666666666,,1.1055347005624478,0.115,,,,,,,166.8935833333333,0.2527733234178088,-56.48391092159112,0.02,8.333333333333333e-05,2.202153616113045e+31,,11:07:34.46
J1107-5947,290.2490893251744,3.4e-16,0.3,206.06304722969583,-59:47:04,726632934096.4832,,,158.4,,1.2e-09,,5e-17,,70670538.8298372,,-59.78444444444444,43558.5147,3.0,,0.0012499999999999998,,0.515107702315358,1.915,,,,,,B1105-59,166.99458333333334,1.5165309654,-56.917045656876375,1.1,0.0008333333333333333,3.848440766911288e+30,,11:07:58.7
J1107-6143,290.921406794056,1.558e-13,0.2,208.57597890655217,-61:43:59,16943262533420.652,,,406.0,,4e-10,,2e-16,,182989.11400488846,,-61.73305555555556,51397.0,3.0,,0.0008333333333333333,,-1.3162975169881772,2.937,,,,,,,166.80124999999998,1.7993956675,-58.32993960494039,3.0,0.0008333333333333333,1.0557161824286775e+33,,11:07:12.3
J1108-6329,291.7792289516095,,,211.36379435784866,-63:29:24.2993,,,,233.2,,1.6e-09,,,,,,-63.49008313888889,,,,,,-2.8617099496206286,2.248,,,,,,,167.21384291666664,0.0042775833,-59.35131964837488,0.06,,,,11:08:51.3223
J1110+58,144.73993749319567,,3.0,138.87629634322914,+58:52,,,,26.2,,3e-05,,,,,,58.86666666666667,56292.0,18.0,,0.75,,53.80129232002711,25.0,,,,,,,167.74999999999997,0.79335,47.87615979529445,0.2,0.3,,,11:11
J1110-5637,289.27878578864744,2.062800185580424e-15,0.048,202.54497760797827,-56:37:32.83101,1085912305112.4899,,,261.682,,9.349449398309823e-11,,2.4931865062160487e-18,,4287866.602594971,,-56.625786391666665,59400.0,0.396,,0.00019999999999999998,,3.5330869005201007,2.444,,,,,,B1107-56,167.5014980208333,0.5582547028704676,-54.44332444701949,,0.00011,4.6807961451938414e+32,,11:10:00.3595250
J1111-6039,,1.9578046671404388e-13,,207.82046906989274,-60:39:23,4624820550794.823,,,,,1.821213643851571e-07,,1.1382585293697274e-14,,8634.10118728633,,-60.656388888888884,56500.0,,,,,,,,,,,,,167.95291666666665,0.10668919942558534,-57.18773623225562,,,6.3645503617127e+36,,11:11:48.7
J1112-6103,291.22133135559903,3.145957060326992e-14,0.04,208.42501207605042,-61:03:31.1,1446623687539.897,,,595.69,,2.5320253208619888e-12,,1.2660126604333697e-18,,32716.86211683529,,-61.058638888888886,51055.0,0.6,,0.00016666666666666666,,-0.46248136170291854,4.464,,,,,,,168.06170833333329,0.06496185189352785,-57.42855659799767,0.09,0.00016666666666666666,4.5304082161839534e+36,,11:12:14.81
J1112-6613,293.1901204300774,8.2306510467293e-16,0.001608,216.1270316452335,-66:13:05.03730,530737011810.967,,,248.9403346704169,,1.4520867411378128e-13,,4.467959203500963e-20,,6433635.493137991,,-66.21806591666667,59400.0,0.01008,,6.699999999999999e-06,,-5.232939415384661,2.531,,,,,,B1110-65,168.16017147416662,0.3342139735072788,-60.748990110043806,,2.8000000000000003e-06,8.704024697313639e+32,,11:12:38.4411538
J1112-6926,294.4230810916337,2.8225286272844903e-15,0.01704,221.7335339405628,-69:26:32.07328,1539945311057.0437,,,148.66699769488878,,4.039204274979594e-12,,8.75160926245579e-19,,4605745.806021908,,-69.44224257777778,59400.0,0.0756,,7.099999999999999e-05,,-8.215672410166421,2.078,,,,,,B1110-69,168.21173900499997,0.820488094061455,-62.57215283297475,,2.1e-05,2.0173499492290227e+32,,11:12:50.8173612
J1114-6100,291.44255647009703,4.6009881065280714e-14,0.01488,208.68962387411187,-61:00:33.71541,6442142303881.483,,,680.057271441604,,1.4742553830644326e-12,,8.53516274405738e-19,,303336.37137441104,,-61.00936539166667,59400.0,0.1116,,6.199999999999999e-05,,-0.3214809517845505,5.505,,,,,,B1112-60,168.59375723541663,0.8808654186783504,-57.20854668821794,,3.1e-05,2.6575544131998934e+33,,11:14:22.5017365
J1115+5030,154.4077226007316,2.4927850365036195e-15,0.005,146.11387343146944,50:30:12.29,2056270362909.2512,3.0,45.28070954828816,9.1863,22.240250705487462,2.4694134104698613e-12,,1.9206548748100364e-20,,10528266.136648402,-32.166089952053,50.503413888888886,49334.0,0.05,,2.0833333333333333e-05,-51.0,60.364760912481394,0.923,,3.0,50.89568988192479,,22.0,B1112+50,168.91,1.6564397599369094,41.24819032043192,0.0003,1.388888888888889e-05,2.1652977592400763e+31,,11:15:38.400
J1115-0956,267.5527939263785,3.47125512758808e-17,0.005,173.75126835101824,-09:56:53.1,215862417568.65625,,,16.1,,2.405820385457085e-11,,3.4368862649386924e-19,,598338688.7950858,,-9.948083333333333,57317.0,0.2,,2.0833333333333333e-05,,46.22602328185336,1.061,,,,,,,168.86400416666663,1.3108940203042145,-13.54276930728129,0.2,5.555555555555556e-05,6.0833600829375616e+29,,11:15:27.361
J1115-6052,291.5646736936318,7.228858737429397e-15,0.00336,208.74431014367627,-60:52:18.65883,1386721608990.2773,,,227.63399647048982,,9.448128226917429e-14,,9.448128226918891e-21,,569383.8841552445,,-60.871849675,59400.0,0.02304,,1.3999999999999998e-05,,-0.1263117425266242,2.187,,,,,,,168.97390356791664,0.2597818896541238,-56.98024688833806,,6.4000000000000006e-06,1.6278068068010191e+34,,11:15:53.7368563
J1116-2444,276.97100430336263,9.85e-16,0.03,180.57346163164172,-24:44:56.1,935653759899.4501,,,29.6,,5e-11,,5e-18,,13961238.746385789,,-24.748916666666666,57513.0,0.5,,0.000125,,33.286718587638475,0.839,,,,,,,169.09691666666666,0.86794888009,-26.899390018518773,0.2,0.0001388888888888889,5.947213448648361e+31,,11:16:23.26
J1116-4122,284.45067784484917,7.96581518179059e-15,0.002088,190.282441235697,-41:22:44.75904,2773697141011.051,20.0,-4.504431594204699,40.52999937157434,-3.5585200128476036,1.4232977832892352e-12,,1.3343416718336797e-19,,1875960.5724671332,5.450696837389739,-41.379099733333334,59400.0,0.02808,,8.699999999999998e-06,7.0,18.068559781719348,0.28,,5.0,6.1103956760723035,,-1.0,B1114-41,169.17952321958333,0.9431654757017838,-41.49262765463324,,7.8e-06,3.74823038712191e+32,,11:16:43.0855727
J1117-6154,292.1024862500044,1.2504268193026576e-14,0.0288,210.35689868967924,-61:54:23.11650,2543140167134.708,,,493.38084304062636,,2.806450595239688e-12,,1.0205274891780777e-18,,640014.9451356594,,-61.90642125,59400.0,0.1908,,0.00011999999999999998,,-1.0281817046561168,3.973,,,,,,,169.3489142695833,0.5051058030695322,-57.56555372648215,,5.3e-05,3.83063649922234e+33,,11:17:23.7394247
J1117-6447,293.1669044901921,2.4e-16,0.4,214.55856995222322,-64:47:58,532841099191.7797,,,303.0,,3e-10,,7e-17,,76267415.27133453,,-64.79944444444445,51703.00001,2.0,,0.0016666666666666666,,-3.7189666206669023,2.752,,,,,,,169.43749999999997,1.1552719604,-59.452201931480744,6.0,0.0005555555555555556,6.144948964398439e+30,,11:17:45.0
J1119-6127,292.15082468301915,4.115886347853413e-12,2.304,210.04260890694076,-61:27:57.79812,41598189888673.25,,,707.3999890316231,,1.3485313831685835e-10,,6.742656921263882e-17,,1580.477067314367,,-61.46605503333333,59400.0,15.84,,0.009599999999999997,,-0.5395798977348201,8.4,,,,,,,169.8067189045833,0.41056841439164915,-57.10479889700257,,0.0044,2.3478292261568613e+36,,11:19:13.6125371
J1119-7936,298.7039663946786,3.682463867366187e-15,0.012,243.88556092755275,-79:36:29.75128,2932540380885.383,,,26.319999591903198,,3.640802682386309e-12,,2.0804586756493227e-19,,9812441.809508936,,-79.60826424444444,59400.0,0.02988,,4.9999999999999996e-05,,-17.49785575787206,0.771,,,,,,B1118-79,169.91659154291665,2.2806022645615562,-66.20504603060262,,8.3e-06,1.2256023280514755e+31,,11:19:39.9819703
J1120-24,277.48567126843125,,,181.03447680154605,-24:00:00,,,,9.81,,,,,,,,-24.0,,,,,,34.31366255870038,0.098,,,,,,,170.0,0.497,-25.866456000985224,0.13,,,,11:20
J1120-3618,283.1357544987021,9.356771885956193e-22,0.0004,187.78677554433153,-36:19:40.477,72968236.85898294,0.7,3.165602384914478,45.128,3.7747760372227095,1.8528261160309293e-15,,2.779239174046394e-23,,94098283687.21399,4.985876205906417,-36.32791027777778,57805.0,0.007,,1.6666666666666667e-06,2.8,23.019279841711846,0.954,,0.6,4.542143312227083,,5.2,,170.09731374999998,0.005557016759663602,-36.77210022421586,0.003,1.9444444444444444e-06,2.1525867297986026e+32,,11:20:23.3553
J1121-5444,290.0824892601967,2.7992828225940006e-15,0.0096,202.50408814769605,-54:44:05.40024,1239279978086.8381,6.0,-24.568680827071564,204.7,-22.14044094981777,2.8706765483515024e-13,,4.593082477362403e-19,,3032573.8714090385,3.062665900402047,-54.7348334,59400.0,0.09,,3.999999999999999e-05,18.0,5.872964563168048,2.324,,6.0,11.08155560143214,,-17.0,B1119-54,170.32983956874997,0.5357869491086454,-51.970282964670275,,2.4999999999999998e-05,7.185055444628014e+32,,11:21:19.1614965
J1122-3546,283.3002485668957,1.5235962148399115e-20,0.0001568219727028667,187.86838,-35:46:31.20823205,349695039.5861281,,,39.5868,,1.8430599373063448e-14,,5.529179811919034e-22,,8150894169.159292,,-35.77533562001275,57858.0,0.015412951377590193,,6.534248862619446e-07,,23.67480721461702,0.668,,,,2e-06,,,170.5718446656474,0.007838069356898089,-36.102612,0.0007,4.281375382663943e-06,1.2491146888441523e+33,4e-06,11:22:17.24271976
J1123-4844,288.2952457578,6.491542536760122e-17,0.000672,197.27312729048444,-48:44:22.57340,127574483966.36218,,,93.70499854708545,,1.0190804610298466e-13,,1.7983772841703175e-20,,59758254.94776089,,-48.73960372222222,59400.0,0.00792,,2.7999999999999994e-06,,11.610122509485125,1.87,,,,,,,170.81521161999999,0.24483853755555704,-47.01751269601263,,2.2e-06,1.7460967889525096e+32,,11:23:15.6507888
J1123-6102,292.50917679631664,6.44666024982799e-15,0.00552,210.16469850829384,-61:02:06.32436,2055834798506.0215,,,439.1399931910475,,2.8693360387606145e-13,,2.0495257419718683e-19,,1573522.4410139576,,-61.0350901,59400.0,0.0432,,2.2999999999999997e-05,,0.04853273623653809,3.484,,,,,,,170.92359857624996,0.640238352798685,-56.41937096643046,,1.2e-05,9.697715962081386e+32,,11:23:41.6636583
J1123-6259,293.18291103036927,5.252603081790436e-15,0.00624,212.79647305983815,-62:59:10.97515,1208294216297.794,,,223.25999653830957,,2.2103597307041882e-13,,5.89429261521123e-20,,818770.7240677476,,-62.98638198611111,59400.0,0.0468,,2.6e-05,,-1.7829967202194668,2.187,,,,,,,170.98141032375,0.27143812865944167,-57.747506151151924,,1.3000000000000001e-05,1.0368639217366882e+34,,11:23:55.5384777
J1123-6651,294.4692530925987,2.746362401864257e-15,0.01392,218.5472714058236,-66:51:49.30131,809444674586.365,,,111.19599827588404,,3.2567492956470824e-13,,2.713957746372677e-20,,1344078.800109342,,-66.86369480833332,59400.0,0.0828,,5.799999999999999e-05,,-5.441691549361808,1.675,,,,,,,170.96773053249996,0.23297887227697572,-60.25340159382273,,2.3e-05,8.573693725982876e+33,,11:23:52.2553278
J1124-3653,284.0944957666925,6.0115743005936156e-21,0.0002,188.92343637073608,-36:53:19.087,121790693.24937186,0.6,4.714455912569377,44.856,4.366094787452644,8.128456655235718e-16,,8.709060702038268e-24,,6350645159.538969,-2.0479026950613743,-36.88863527777778,55128.0,0.004,,8.333333333333333e-07,-4.1,22.764729881838804,0.987,,0.4,-2.712418903299948,,3.1,,171.00465,0.002409572673323117,-36.90373232643619,0.0002,1.111111111111111e-06,1.6963984543856224e+34,,11:24:01.1160
J1124-5638,291.2088968137966,9e-18,0.06,205.17177576111644,-56:38:39.7,41353605826.733315,,,289.5,,1.1e-11,,5e-18,,326668929.5517473,,-56.64436111111111,51752.0,0.5,,0.00025,,4.245769784734249,2.639,,,,,,,171.23529166666665,0.185559973402,-53.099112504572446,1.6,0.0001388888888888889,5.560954496115615e+31,,11:24:56.47
J1124-5916,292.03804708019163,7.525663278496557e-13,0.1,208.12795508633778,-59:16:19,10217741750693.824,4.0,-4.122022387675449,329.2,-12.102374647539811,1.6518580272729247e-10,,1.6518580374673343e-17,,2852.241922367818,-20.396297003022447,-59.27194444444444,54683.28141,1.0,,0.00041666666666666664,-12.0,1.7517401436623419,5.0,,6.0,-16.927271720232568,,-17.0,,171.1625,0.13547685440993334,-55.074320253507,0.1,0.0002777777777777778,1.1948384956530402e+37,,11:24:39.0
